0.0806	0.2915	0.3139	0.3444	0.3343	0.3422	0.3567	0.3878	0.3878	0.3721	0.4118	0.4154	0.3945	0.426	0.4165	0.3946	0.435	0.4435	0.4432	0.4574	0.406	0.4353	0.4428	0.4273	0.4377	0.4302	0.4245	0.4159	0.4456	0.4353	0.4298
0.1201	0.4854	0.7076	0.769	0.8192	0.8311	0.8592	0.8608	0.8715	0.8749	0.8896	0.8924	0.8947	0.9007	0.906	0.9075	0.9113	0.9081	0.9147	0.9185	0.9179	0.914	0.9276	0.9247	0.9196	0.9307	0.9255	0.9323	0.9312	0.9289	0.935
0.1049	0.4833	0.6695	0.7611	0.8037	0.8282	0.851	0.8687	0.8731	0.8839	0.8836	0.8855	0.894	0.8972	0.9036	0.9079	0.9126	0.9191	0.9147	0.9142	0.923	0.9204	0.9242	0.9228	0.9299	0.9324	0.9295	0.9309	0.9341	0.9302	0.933
