0.0903	0.4855	0.6686	0.7601	0.814	0.835	0.8557	0.8582	0.8653	0.8854	0.8816	0.8922	0.8997	0.8997	0.9088	0.9056	0.9099	0.9082	0.9154	0.9171	0.9194	0.924	0.9198	0.9234	0.929	0.9302	0.9287	0.9293	0.9316	0.9314	0.9314
0.1186	0.2609	0.3125	0.295	0.3647	0.3261	0.3045	0.3255	0.4081	0.314	0.3035	0.38	0.3492	0.292	0.3021	0.3889	0.3739	0.2701	0.4151	0.3267	0.4181	0.3309	0.3015	0.3692	0.3241	0.3344	0.3654	0.2677	0.4195	0.3372	0.3114
